OBJECTID,REACHCODE,REACHRESOL,SOURCE_ORI,SOURCE_FEA,FEATUREDET,Measure,EventType,FLComID,AGENCY_CD,STATION_NM,STATE_CD,STATE,DASqMi,DASqKm,LatSite,LonSite,Active,ActiveDate,GagesII,AREA,PERIMETER,PHYSIODD_,PHYSIODD_I,FCODE,FENCODE,DIVISION,PROVINCE,SECTION,PROVCODE
20862,"17100301000253",Medium,"USGS, Water Resources Division","14313500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14313500,97.160860000000000,StreamGage,"23894452",USGS,"N UMPQUA RIVER BLW LEMOLO LK, NR TOKETEE FALLS, OR","41",OR,170.000000000000000,440.300000000000011,43.322068659999999,-122.195590699999997,"1","20151006",Non-ref,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
20870,"17090001001198",Medium,"USGS, Water Resources Division","14151000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14151000,75.728579999999994,StreamGage,"23752598",USGS,"FALL CREEK BLW WINBERRY CREEK, NEAR FALL CREEK, OR","41",OR,186.000000000000000,481.740000000000009,43.944292990000001,-122.774794000000000,"1","20151006",Non-ref,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
20872,"17100308000316",Medium,"USGS, Water Resources Division","14353500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14353500,4.847000000000000,StreamGage,"23931320",USGS,"EAST FORK ASHLAND CREEK NEAR ASHLAND, OR","41",OR,8.140000000000002,21.082599999999999,42.152632300000000,-122.709476400000000,"1","20151006",Ref,4.597,10.212,"146","144","244",24d,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,KLAMATH MOUNTAINS,"24"
20875,"17040210000124",Medium,"USGS, Water Resources Division","13078000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13078000,15.255830000000000,StreamGage,"23174319",USGS,RAFT RIVER AB ONEMILE CREEK NR MALTA ID,"16",ID,409.000000000000000,1059.309999999999945,42.063611100000003,-113.451388899999998,"1","20151006",Non-ref,49.238,34.619,"145","153","221",22a,INTERMONTANE PLATEAUS,BASIN AND RANGE,GREAT BASIN,"22"
20876,"17100304000424",Medium,"USGS, Water Resources Division","14324580",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14324580,91.053910000000002,StreamGage,"23910489",USGS,"PONY CREEK AT COOS BAY, OR","41",OR,3.880000000000000,10.049200000000001,43.379834080000002,-124.242058400000005,"1","20151006",Non-ref,3.990,17.877,"52","70","243",24c,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OREGON COAST RANGE,"24"
20878,"17100305000274",Medium,"USGS, Water Resources Division","14327000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14327000,93.776939999999996,StreamGage,"23914917",USGS,"N FK COQUILLE R NR MYRTLE POINT, OR","41",OR,282.000000000000000,730.379999999999995,43.070665599999998,-124.106768500000001,"1","20151006",,3.990,17.877,"52","70","243",24c,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OREGON COAST RANGE,"24"
20883,"17100301000218",Medium,"USGS, Water Resources Division","14314700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14314700,0.973220000000000,StreamGage,"23894364",USGS,"CLEARWATER R BLW MOWICH CREEK, NR TOKETEE FALLS,OR","41",OR,59.250000000000000,153.457500000000010,43.250956360000004,-122.338372500000006,"1","20151006",Non-ref,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
20916,"17100301001050",Medium,"USGS, Water Resources Division","14319500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14319500,37.409920000000000,StreamGage,"23893934",USGS,"NORTH UMPQUA RIVER AT WINCHESTER, OR","41",OR,1344.000000000000000,3480.960000000000036,43.272059970000001,-123.412299300000001,"1","20151006",Non-ref,3.990,17.877,"52","70","243",24c,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OREGON COAST RANGE,"24"
20948,"17090001007337",Medium,"USGS, Water Resources Division","14152000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14152000,59.723129999999998,StreamGage,"23751778",USGS,"MIDDLE FORK WILLAMETTE RIVER AT JASPER, OR","41",OR,1340.000000000000000,3470.599999999999909,43.998181660000000,-122.905912599999994,"1","20151006",Non-ref,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
20952,"17050116000232",Medium,"USGS, Water Resources Division","13215000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13215000,55.802300000000002,StreamGage,"23413305",USGS,MALHEUR RIVER BEL WARMSPRINGS RES NR RIVERSIDE OR,"41",OR,1100.000000000000000,2849.000000000000000,43.574444440000001,-118.209722200000002,"1","20151006",Non-ref,7.943,12.214,"92","3","203",20c,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,PAYETTE,"20"
20970,"17100302000198",Medium,"USGS, Water Resources Division","14309000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14309000,24.250460000000000,StreamGage,"23901297",USGS,"COW CREEK NEAR AZALEA, OR","41",OR,78.000000000000000,202.020000000000010,42.824842859999997,-123.178949200000005,"1","20151006",Non-ref,4.597,10.212,"146","144","244",24d,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,KLAMATH MOUNTAINS,"24"
21049,"17100301000212",Medium,"USGS, Water Resources Division","14315500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14315500,89.222859999999997,StreamGage,"23894350",USGS,"NORTH UMPQUA RIVER AT TOKETEE FALLS, OR","41",OR,334.800000000000011,867.131999999999948,43.263733170000002,-122.421708699999996,"1","20151006",Non-ref,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
21060,"17090009000526",Medium,"USGS, Water Resources Division","14198400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14198400,34.493949999999998,StreamGage,"23801710",USGS,"BULL CREEK NEAR WILHOIT, OR","41",OR,0.780000000000000,2.020200000000000,44.960900000000002,-122.385000000000005,"1","20151006",Ref,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
21066,"17040209000129",Medium,"USGS, Water Resources Division","13077000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13077000,34.531790000000001,StreamGage,"23163005",USGS,SNAKE RIVER AT NEELEY ID,"16",ID,13600.000000000000000,35224.000000000000000,42.767499999999998,-112.879444399999997,"1","20151006",Non-ref,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21075,"17090006000085",Medium,"USGS, Water Resources Division","14185000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14185000,38.783729999999998,StreamGage,"23785793",USGS,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR","41",OR,174.000000000000000,450.660000000000025,44.391792250000002,-122.497581699999998,"1","20151006",Ref,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
21081,"17090005000094",Medium,"USGS, Water Resources Division","14178000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14178000,31.366109999999999,StreamGage,"23780591",USGS,"NO SANTIAM R BLW BOULDER CRK, NR DETROIT, OR","41",OR,216.000000000000000,559.440000000000055,44.706788500000002,-122.101185900000004,"1","20151006",Non-ref,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
21083,"17090007000072",Medium,"USGS, Water Resources Division","14191000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14191000,91.447220000000002,StreamGage,"23791093",USGS,"WILLAMETTE RIVER AT SALEM, OR","41",OR,7280.000000000000000,18855.200000000000728,44.944286300000002,-123.042874200000000,"1","20151006",Non-ref,2.706,18.014,"4","33","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
21086,"17100308000098",Medium,"USGS, Water Resources Division","14357500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14357500,51.035139999999998,StreamGage,"947100124",USGS,"BEAR CREEK AT MEDFORD, OR","41",OR,289.000000000000000,748.509999999999991,42.324015469999999,-122.866705699999997,"1","20151006",Non-ref,4.597,10.212,"146","144","244",24d,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,KLAMATH MOUNTAINS,"24"
21122,"17070306000311",Medium,"USGS, Water Resources Division","14096850",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14096850,98.745080000000002,StreamGage,"23719315",USGS,"BEAVER CREEK BELOW QUARTZ CREEK, NR SIMNASHO, OR","41",OR,145.000000000000000,375.550000000000011,44.958727199999998,-121.394228600000005,"1","20151006",Ref,13.383,21.026,"25","56","201",20a,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,WALLA WALLA PLATEAU,"20"
21129,"17100205000485",Medium,"USGS, Water Resources Division","14306340",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14306340,2.978460000000000,StreamGage,"23887140",USGS,"EAST FORK LOBSTER CREEK NEAR ALSEA, OR.","41",OR,5.700000000000000,14.763000000000000,44.247899089999997,-123.636493599999994,"1","20151006",Ref,3.990,17.877,"52","70","243",24c,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OREGON COAST RANGE,"24"
21156,"17070306000296",Medium,"USGS, Water Resources Division","14097100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14097100,48.062570000000001,StreamGage,"23719285",USGS,"WARM SPRINGS RIVER NEAR KAHNEETA HOT SPRINGS, OR","41",OR,526.000000000000000,1362.339999999999918,44.856508699999999,-121.149773499999995,"1","20151006",Non-ref,13.383,21.026,"25","56","201",20a,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,WALLA WALLA PLATEAU,"20"
21157,"17070306000470",Medium,"USGS, Water Resources Division","14092500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14092500,89.826819999999998,StreamGage,"23719673",USGS,"DESCHUTES RIVER NEAR MADRAS, OR","41",OR,7820.000000000000000,20253.799999999999272,44.725952249999999,-121.246993900000007,"1","20151006",Non-ref,13.383,21.026,"25","56","201",20a,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,WALLA WALLA PLATEAU,"20"
21167,"17090007000519",Medium,"USGS, Water Resources Division","445551123015800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=445551123015800,60.509050000000002,StreamGage,"23792245",USGS,"PRINGLE CREEK AT SALEM, OR","41",OR,9.600000000000000,24.864000000000001,44.930675370000003,-123.033985000000001,"1","20151006",,2.706,18.014,"4","33","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
21170,"17050102000405",Medium,"USGS, Water Resources Division","13162225",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13162225,69.699119999999994,StreamGage,"23284453",USGS,"JARBIDGE RV BLW JARBIDGE, NV","32",NV,30.600000000000001,79.254000000000005,41.890461400000000,-115.428681600000004,"1","20151006",Ref,7.943,12.214,"92","3","203",20c,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,PAYETTE,"20"
21178,"17090004000319",Medium,"USGS, Water Resources Division","14162100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14162100,98.931049999999999,StreamGage,"23773405",USGS,"BLUE RIVER LAKE NEAR BLUE RIVER, OR","41",OR,87.299999999999997,226.106999999999999,44.172544440000003,-122.325388899999993,"1","20151006",,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
21217,"17090006000848",Medium,"USGS, Water Resources Division","14185900",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14185900,88.233320000000006,StreamGage,"23786019",USGS,"QUARTZVILLE CREEK NEAR CASCADIA, OR","41",OR,99.200000000000003,256.927999999999997,44.540123569999999,-122.435915499999993,"1","20151006",Ref,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
21221,"17090005000230",Medium,"USGS, Water Resources Division","14184100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14184100,54.136299999999999,StreamGage,"23780883",USGS,"NORTH SANTIAM R AT GREENS BRIDGE, NR JEFFERSON, OR","41",OR,736.000000000000000,1906.240000000000009,44.707899759999997,-122.972869799999998,"1","20151006",Non-ref,2.706,18.014,"4","33","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
21228,"17040103000142",Medium,"USGS, Water Resources Division","13022500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13022500,76.071539999999999,StreamGage,"24432371",USGS,SNAKE RIVER AB RESERVOIR NR ALPINE WY,"56",MT,3465.000000000000000,8974.350000000000364,43.196111100000003,-110.889444400000002,"1","20151006",Non-ref,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
21235,"17100301001075",Medium,"USGS, Water Resources Division","14313000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14313000,0.187060000000000,StreamGage,"23894458",USGS,"LEMOLO LAKE NEAR TOKETEE FALLS, OR","41",OR,170.000000000000000,440.300000000000011,43.322624200000000,-122.194479599999994,"1","20151006",,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
21243,"17070301000121",Medium,"USGS, Water Resources Division","14076500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14076500,56.756019999999999,StreamGage,"23700281",USGS,"DESCHUTES RIVER NEAR CULVER, OR","41",OR,2705.000000000000000,7005.949999999999818,44.498729300000001,-121.321155800000000,"1","20151006",Non-ref,13.383,21.026,"25","56","201",20a,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,WALLA WALLA PLATEAU,"20"
21336,"17040219194616",Medium,"USGS, Water Resources Division","13153500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13153500,90.138459999999995,StreamGage,"24491628",USGS,MALAD RIVER NR BLISS ID,"16",ID,3000.000000000000000,7770.000000000000000,42.863235369999998,-114.902002999999993,"1","20151006",Non-ref,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21337,"17040221676706",Medium,"USGS, Water Resources Division","13148200",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13148200,6.043640000000000,StreamGage,"23267042",USGS,LITTLE WOOD RES NR CAREY ID,"16",ID,274.000000000000000,709.659999999999968,43.425277780000002,-114.027222199999997,"1","20151006",,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21370,"17040208000011",Medium,"USGS, Water Resources Division","13075500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13075500,95.158510000000007,StreamGage,"23155842",USGS,PORTNEUF RIVER AT POCATELLO ID,"16",ID,1256.000000000000000,3253.039999999999964,42.871666670000003,-112.468055600000000,"1","20151006",Non-ref,49.238,34.619,"145","153","221",22a,INTERMONTANE PLATEAUS,BASIN AND RANGE,GREAT BASIN,"22"
21399,"17040207000039",Medium,"USGS, Water Resources Division","13066000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13066000,84.275069999999999,StreamGage,"24478945",USGS,BLACKFOOT RIVER NR SHELLEY ID,"16",ID,897.000000000000000,2323.230000000000018,43.262777780000000,-112.047777800000006,"1","20151006",Non-ref,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21414,"17040204000067",Medium,"USGS, Water Resources Division","13055319",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13055319,9.742139999999999,StreamGage,"24469086",USGS,MOODY CREEK NR REXBURG ID,"16",ID,49.899999999999999,129.241000000000014,43.779913399999998,-111.623292599999999,"1","20151006",,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21425,"17040104000263",Medium,"USGS, Water Resources Division","13032000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13032000,44.812899999999999,StreamGage,"24438958",USGS,BEAR CREEK AB RESERVOIR NR IRWIN ID,"16",ID,77.099999999999994,199.688999999999993,43.283251800000002,-111.222165200000006,"1","20151006",,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
21444,"17040205000022",Medium,"USGS, Water Resources Division","13058000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13058000,24.816089999999999,StreamGage,"23148386",USGS,WILLOW CREEK NR RIRIE ID,"16",ID,627.000000000000000,1623.930000000000064,43.583333300000000,-111.746110999999999,"1","20151006",Non-ref,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21451,"17040219000048",Medium,"USGS, Water Resources Division","13142500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13142500,85.179209999999998,StreamGage,"23250977",USGS,BIG WOOD RIVER BL MAGIC DAM NR RICHFIELD ID,"16",ID,1611.000000000000000,4172.489999999999782,43.248055559999997,-114.356666700000005,"1","20151006",Non-ref,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21520,"17040208000007",Medium,"USGS, Water Resources Division","13075910",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13075910,75.894090000000006,StreamGage,"23155834",USGS,PORTNEUF RIVER NR TYHEE ID,"16",ID,1305.000000000000000,3379.949999999999818,42.944722200000001,-112.544444400000003,"1","20151006",Non-ref,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21522,"17040212000237",Medium,"USGS, Water Resources Division","13092000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13092000,61.765189999999997,StreamGage,"24491128",USGS,ROCK CREEK NR ROCK CREEK ID,"16",ID,80.000000000000000,207.199999999999989,42.356302560000003,-114.304195899999996,"1","20151006",Ref,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21558,"17040206000146",Medium,"USGS, Water Resources Division","13076100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13076100,79.466859999999997,StreamGage,"24557813",USGS,RATTLESNAKE CREEK NR POCATELLO ID,"16",ID,78.400000000000006,203.056000000000012,42.701024599999997,-112.558592899999994,"1","20151006",,49.238,34.619,"145","153","221",22a,INTERMONTANE PLATEAUS,BASIN AND RANGE,GREAT BASIN,"22"
21581,"17040211000058",Medium,"USGS, Water Resources Division","13082500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13082500,29.671640000000000,StreamGage,"23184823",USGS,GOOSE CREEK AB TRAPPER CREEK NR OAKLEY ID,"16",ID,631.000000000000000,1634.289999999999964,42.126111100000003,-113.935555600000001,"1","20151006",Non-ref,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21587,"17080001000180",Medium,"USGS, Water Resources Division","14141500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14141500,19.560390000000002,StreamGage,"23735991",USGS,"LITTLE SANDY RIVER NEAR BULL RUN, OR","41",OR,22.300000000000001,57.756999999999998,45.415397769999998,-122.171474599999996,"1","20151006",Ref,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
21594,"17040212000082",Medium,"USGS, Water Resources Division","13135000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13135000,7.980330000000000,StreamGage,"24490756",USGS,SNAKE RIVER BL LOWER SALMON FALLS NR HAGERMAN ID,"16",ID,26070.000000000000000,67521.300000000002910,42.848513189999998,-114.901447300000001,"1","20151006",,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21616,"17040219000259",Medium,"USGS, Water Resources Division","13135500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13135500,5.912850000000000,StreamGage,"23251487",USGS,BIG WOOD RIVER NR KETCHUM ID,"16",ID,137.000000000000000,354.829999999999984,43.786296770000000,-114.425054700000004,"1","20151006",Non-ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
21645,"17040221000099",Medium,"USGS, Water Resources Division","13147900",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13147900,68.545349999999999,StreamGage,"23267066",USGS,LITTLE WOOD RIVER AB HIGH FIVE CREEK NR CAREY ID,"16",ID,248.000000000000000,642.320000000000050,43.493055560000002,-114.057222199999998,"1","20151006",Non-ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
21656,"17050121000001",Medium,"USGS, Water Resources Division","13237920",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13237920,65.729640000000003,StreamGage,"24164073",USGS,MIDDLE FORK PAYETTE RIVER NR CROUCH ID,"16",ID,337.000000000000000,872.830000000000041,44.108611099999997,-115.982222199999995,"1","20151006",Ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
21665,"17050113000169",Medium,"USGS, Water Resources Division","13186000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13186000,75.212980000000002,StreamGage,"23386623",USGS,SF BOISE RIVER NR FEATHERVILLE ID,"16",ID,641.000000000000000,1660.190000000000055,43.495833300000001,-115.308055600000003,"1","20151006",Non-ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
21669,"17050114000273",Medium,"USGS, Water Resources Division","13210050",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13210050,45.003990000000002,StreamGage,"23398741",USGS,BOISE RIVER NR MIDDLETON ID,"16",ID,2895.000000000000000,7498.050000000000182,43.684884099999998,-116.573744199999993,"1","20151006",,7.943,12.214,"92","3","203",20c,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,PAYETTE,"20"
21674,"17050112000008",Medium,"USGS, Water Resources Division","13185000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13185000,76.359189999999998,StreamGage,"23382201",USGS,BOISE RIVER NR TWIN SPRINGS ID,"16",ID,832.000000000000000,2154.880000000000109,43.668055559999999,-115.725277800000001,"1","20151006",Ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
21703,"17050113000080",Medium,"USGS, Water Resources Division","13190500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13190500,18.667090000000002,StreamGage,"23386379",USGS,SF BOISE RIVER AT ANDERSON RANCH DAM ID,"16",ID,978.000000000000000,2533.019999999999982,43.343611099999997,-115.477500000000006,"1","20151006",Non-ref,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
21714,"17040103000458",Medium,"USGS, Water Resources Division","13016305",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13016305,30.252530000000000,StreamGage,"24433101",USGS,"GRANITE C AB GRANITE C SUPPLEMENTAL, NR MOOSE, WY","56",MT,14.900000000000000,38.591000000000001,43.603166670000000,-110.805833300000003,"1","20151006",Ref,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
21726,"17040204000372",Medium,"USGS, Water Resources Division","13051500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13051500,80.973110000000005,StreamGage,"24469832",USGS,"TETON CREEK NR DRIGGS, ID","56",MT,33.799999999999997,87.542000000000002,43.758257389999997,-110.967440499999995,"1","20151006",,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
21736,"17050114000362",Medium,"USGS, Water Resources Division","13202000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13202000,61.189070000000001,StreamGage,"23400325",USGS,BOISE RIVER NR BOISE ID,"16",ID,2686.000000000000000,6956.739999999999782,43.527669070000002,-116.059553899999997,"1","20151006",Non-ref,7.943,12.214,"92","3","203",20c,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,PAYETTE,"20"
21743,"17040101000191",Medium,"USGS, Water Resources Division","13011500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13011500,63.280079999999998,StreamGage,"23123373",USGS,PACIFIC CREEK AT MORAN WY,"56",MT,169.000000000000000,437.709999999999980,43.850277779999999,-110.517777800000005,"1","20151006",Ref,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
21791,"17040203000237",Medium,"USGS, Water Resources Division","13047600",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13047600,25.590380000000000,StreamGage,"23141919",USGS,FALLS RIVER NR ASHTON ID,"16",ID,337.000000000000000,872.830000000000041,44.056111100000003,-111.358610999999996,"1","20151006",Non-ref,4.929,11.336,"112","9","204",20d,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,SNAKE RIVER PLAIN,"20"
21800,"17050122000041",Medium,"USGS, Water Resources Division","13251000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13251000,47.646059999999999,StreamGage,"24166140",USGS,PAYETTE RIVER NR PAYETTE ID,"16",ID,3240.000000000000000,8391.600000000000364,44.042222199999998,-116.925277800000003,"1","20151006",Non-ref,7.943,12.214,"92","3","203",20c,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,PAYETTE,"20"
21834,"17040219000341",Medium,"USGS, Water Resources Division","13137000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13137000,33.195439999999998,StreamGage,"23251661",USGS,WARM SPRINGS CREEK NEAR KETCHUM ID,"16",ID,94.299999999999997,244.236999999999995,43.689722199999999,-114.384722199999999,"1","20151006",,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
21842,"17050115000106",Medium,"USGS, Water Resources Division","13213100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13213100,49.660280000000000,StreamGage,"23409945",USGS,SNAKE RIVER AT NYSSA OR,"16",ID,58700.000000000000000,152033.000000000000000,43.876111100000003,-116.982500000000002,"1","20151006",,7.943,12.214,"92","3","203",20c,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,PAYETTE,"20"
