OBJECTID,REACHCODE,REACHRESOL,SOURCE_ORI,SOURCE_FEA,FEATUREDET,Measure,EventType,FLComID,AGENCY_CD,STATION_NM,STATE_CD,STATE,DASqMi,DASqKm,LatSite,LonSite,Active,ActiveDate,OBJECTID_2,GRIDCODE,FEATUREID,SOURCEFC,AreaSqKM,Shape_Leng,Shape_Area,AREA,PERIMETER,PHYSIODD_,PHYSIODD_I,FCODE,FENCODE,DIVISION,PROVINCE,SECTION,PROVCODE
21969,"17100203000547",Medium,"USGS, Water Resources Division","14303200",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14303200,1.556000000000000,StreamGage,"23876773",USGS,"TUCCA CREEK NEAR BLAINE, OR.","41",OR,3.090000000000000,8.003100000000000,45.324276349999998,-123.546501199999994,"1","20151006",2472482,"486870","23876773",NHDFlowline,3.935700000000000,0.140860052634677,0.000451673444815,3.990,17.877,"52","70","243",24c,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OREGON COAST RANGE,"24"
22006,"17050123000249",Medium,"USGS, Water Resources Division","13240000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13240000,16.981280000000002,StreamGage,"24177409",USGS,LAKE FORK PAYETTE RIVER AB JUMBO CR NR MCCALL ID,"16",ID,48.899999999999999,126.650999999999996,44.913611099999997,-115.997222199999996,"1","20151006",2389603,"403357","24177409",NHDFlowline,2.341800000000000,0.116340117293335,0.000266849845597,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
22008,"17060208000153",Medium,"USGS, Water Resources Division","13310700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13310700,74.849100000000007,StreamGage,"23551284",USGS,SF SALMON RIVER NR KRASSEL RANGER STATION ID,"16",ID,330.000000000000000,854.700000000000045,44.986944399999999,-115.724999999999994,"1","20151006",2416084,"430076","23551284",NHDFlowline,2.727900000000000,0.097470424452943,0.000311277208227,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
22035,"17080001000095",Medium,"USGS, Water Resources Division","14137000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14137000,14.901680000000001,StreamGage,"23735819",USGS,"SANDY RIVER NEAR MARMOT, OR","41",OR,264.000000000000000,683.759999999999991,45.399564200000000,-122.137306800000005,"1","20151006",2450182,"464414","23735819",NHDFlowline,4.198500000000000,0.145007754132752,0.000482398815744,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22054,"17080002000270",Medium,"USGS, Water Resources Division","14216500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14216500,35.018079999999998,StreamGage,"24242219",USGS,"MUDDY RIVER BELOW CLEAR CREEK NEAR COUGAR, WA","53",WA,135.000000000000000,349.649999999999977,46.075668800000003,-121.998698200000007,"1","20151006",2451768,"466012","24242219",NHDFlowline,2.160900000000000,0.090178273718195,0.000251326872336,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22115,"17060105000018",Medium,"USGS, Water Resources Division","13331500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13331500,14.393340000000000,StreamGage,"23436993",USGS,"MINAM RIVER AT MINAM, OR","41",OR,240.000000000000000,621.600000000000023,45.619866899999998,-117.726589200000006,"1","20151006",2398873,"412695","23436993",NHDFlowline,7.355700000000000,0.154189903679456,0.000848389497366,3.231,10.554,"66","2","202",20b,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,BLUE MOUNTAIN,"20"
22122,"17100103000226",Medium,"USGS, Water Resources Division","12025000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12025000,66.754739999999998,StreamGage,"23850671",USGS,"NEWAUKUM RIVER NEAR CHEHALIS, WA","53",WA,155.000000000000000,401.449999999999989,46.620104200000000,-122.945126000000002,"1","20151006",2468515,"482897","23850671",NHDFlowline,14.882400000000001,0.349090334063198,0.001747831459824,2.706,18.014,"4","33","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
22214,"17100202000033",Medium,"USGS, Water Resources Division","14301000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14301000,23.522290000000002,StreamGage,"23871899",USGS,"NEHALEM RIVER NEAR FOSS, OR","41",OR,667.000000000000000,1727.529999999999973,45.703998599999998,-123.755404999999996,"1","20151006",2471182,"485567","23871899",NHDFlowline,2.827800000000000,0.118544110572993,0.000326734789465,3.990,17.877,"52","70","243",24c,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OREGON COAST RANGE,"24"
22246,"17070103000421",Medium,"USGS, Water Resources Division","14020000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14020000,66.491709999999998,StreamGage,"23648622",USGS,"UMATILLA RIVER ABOVE MEACHAM CREEK, NR GIBBON, OR","41",OR,131.000000000000000,339.290000000000020,45.719576680000003,-118.323291299999994,"1","20151006",2433844,"447974","23648622",NHDFlowline,2.269800000000000,0.096318782439009,0.000262316937220,13.383,21.026,"25","56","201",20a,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,WALLA WALLA PLATEAU,"20"
22253,"17080001000358",Medium,"USGS, Water Resources Division","14138870",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14138870,23.097989999999999,StreamGage,"23736433",USGS,"FIR CREEK NEAR BRIGHTWOOD, OR","41",OR,5.460000000000000,14.141400000000001,45.480118890000000,-122.025638499999999,"1","20151006",2450696,"464930","23736433",NHDFlowline,7.590600000000000,0.197480588204206,0.000873423544601,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22319,"17080001000216",Medium,"USGS, Water Resources Division","14138900",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14138900,6.254930000000000,StreamGage,"23736093",USGS,"NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS, OR","41",OR,8.320000000000000,21.548800000000000,45.494285599999998,-122.035916700000001,"1","20151006",2450671,"464905","23736093",NHDFlowline,1.006200000000000,0.087244200609104,0.000115838906439,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22321,"17100106000163",Medium,"USGS, Water Resources Division","12013500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12013500,81.520070000000004,StreamGage,"23864616",USGS,"WILLAPA RIVER NEAR WILLAPA, WA","53",WA,130.000000000000000,336.699999999999989,46.650934180000000,-123.652658400000007,"1","20151006",2470366,"484749","23864616",NHDFlowline,3.681000000000000,0.128953153176408,0.000432580917233,3.990,17.877,"52","70","243",24c,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OREGON COAST RANGE,"24"
22331,"17080001000206",Medium,"USGS, Water Resources Division","14138800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14138800,86.993899999999996,StreamGage,"23736071",USGS,"BLAZED ALDER CREEK NEAR RHODODENDRON, OR","41",OR,8.170000000000000,21.160299999999999,45.452618299999997,-121.891468399999994,"1","20151006",2450830,"465065","23736071",NHDFlowline,0.687600000000000,0.043652952279167,0.000079095555212,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22341,"17030002000161",Medium,"USGS, Water Resources Division","12488500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12488500,15.565180000000000,StreamGage,"24422913",USGS,"AMERICAN RIVER NEAR NILE, WA","53",WA,78.900000000000006,204.350999999999999,46.977616060000003,-121.168695999999997,"1","20151006",2331461,"344723","24422913",NHDFlowline,11.923200000000000,0.237747826182205,0.001409458525666,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22391,"17110018000168",Medium,"USGS, Water Resources Division","12054000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12054000,43.173630000000003,StreamGage,"24287056",USGS,"DUCKABUSH RIVER NEAR BRINNON, WA","53",WA,66.500000000000000,172.235000000000014,47.683980589999997,-123.011550999999997,"1","20151006",2494813,"509414","24287056",NHDFlowline,21.549600000000002,0.312693287484746,0.002581480273221,0.109,2.575,"26","50","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
22462,"17110015000092",Medium,"USGS, Water Resources Division","12082500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12082500,68.939369999999997,StreamGage,"24282122",USGS,"NISQUALLY RIVER NEAR NATIONAL, WA","53",WA,133.000000000000000,344.470000000000027,46.752607660000002,-122.083719400000007,"1","20151006",2493536,"508128","24282122",NHDFlowline,16.660799999999998,0.258078307397054,0.001961953265309,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22465,"17110010000278",Medium,"USGS, Water Resources Division","12141300",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12141300,54.703479999999999,StreamGage,"23970363",USGS,"MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER, WA","53",WA,154.000000000000000,398.860000000000014,47.485939750000000,-121.647880900000004,"1","20151006",2490762,"505328","23970363",NHDFlowline,4.044600000000000,0.171509654924962,0.000482731800656,3.636,8.140,"5","34","231",23a,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,NORTHERN CASCADE MOUNTAINS,"23"
22473,"17080005000290",Medium,"USGS, Water Resources Division","14236200",http://waterdata.usgs.gov/nwis/nwisman/?site_no=14236200,88.836230000000000,StreamGage,"24249034",USGS,"TILTON RIVER AB BEAR CANYON CREEK NEAR CINEBAR, WA","53",WA,141.000000000000000,365.189999999999998,46.595384299999999,-122.459556399999997,"1","20151006",2454945,"469221","24249034",NHDFlowline,3.076200000000000,0.128809303321335,0.000361089486419,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22503,"17100103000272",Medium,"USGS, Water Resources Division","12025700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12025700,72.363969999999995,StreamGage,"23850773",USGS,"SKOOKUMCHUCK RIVER NEAR VAIL, WA","53",WA,40.000000000000000,103.599999999999994,46.772602759999998,-122.594008599999995,"1","20151006",2468374,"482756","23850773",NHDFlowline,2.753100000000000,0.098451644428589,0.000324272811749,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22514,"17100103000138",Medium,"USGS, Water Resources Division","12020000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12020000,61.162430000000001,StreamGage,"23850487",USGS,"CHEHALIS RIVER NEAR DOTY, WA","53",WA,113.000000000000000,292.670000000000016,46.617323599999999,-123.277643999999995,"1","20151006",2468166,"482548","23850487",NHDFlowline,5.254200000000000,0.162475327932873,0.000617073809479,3.990,17.877,"52","70","243",24c,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OREGON COAST RANGE,"24"
22525,"17110010000232",Medium,"USGS, Water Resources Division","12144000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12144000,40.249220000000001,StreamGage,"23970271",USGS,"SF SNOQUALMIE RIVER AT NORTH BEND, WA","53",WA,81.700000000000003,211.603000000000009,47.492880169999999,-121.790110900000002,"1","20151006",2490929,"505500","23970271",NHDFlowline,6.705900000000000,0.173843079169250,0.000800347809444,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22567,"17100106000075",Medium,"USGS, Water Resources Division","12010000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12010000,5.691160000000000,StreamGage,"23864404",USGS,"NASELLE RIVER NEAR NASELLE, WA","53",WA,54.799999999999997,141.931999999999988,46.373993700000000,-123.743482000000000,"1","20151006",2469933,"484316","23864404",NHDFlowline,9.894600000000001,0.230705776111301,0.001157180383250,3.990,17.877,"52","70","243",24c,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OREGON COAST RANGE,"24"
22592,"17110014000213",Medium,"USGS, Water Resources Division","12095000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12095000,90.228660000000005,StreamGage,"23980763",USGS,"SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA","53",WA,79.500000000000000,205.905000000000001,47.139546279999998,-122.092613499999999,"1","20151006",2493015,"507602","23980763",NHDFlowline,28.626300000000001,0.408405049089623,0.003394014933933,2.706,18.014,"4","33","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
22631,"17110014000074",Medium,"USGS, Water Resources Division","12092000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12092000,48.218409999999999,StreamGage,"23980479",USGS,"PUYALLUP RIVER NEAR ELECTRON, WA","53",WA,92.799999999999997,240.352000000000004,46.903716400000000,-122.035109199999994,"1","20151006",2492618,"507203","23980479",NHDFlowline,1.024200000000000,0.079773570728788,0.000120915952518,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22634,"17100104000076",Medium,"USGS, Water Resources Division","12035000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12035000,12.380369999999999,StreamGage,"23856727",USGS,"SATSOP RIVER NEAR SATSOP, WA","53",WA,299.000000000000000,774.409999999999968,47.000651200000000,-123.494883799999997,"1","20151006",2469335,"483717","23856727",NHDFlowline,2.116800000000000,0.103028460032043,0.000250399665658,1.657,6.654,"22","36","242",24b,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OLYMPIC MOUNTAINS,"24"
22666,"17110012000041",Medium,"USGS, Water Resources Division","12117000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12117000,63.803500000000000,StreamGage,"24537924",USGS,"TAYLOR CREEK NEAR SELLECK, WA","53",WA,17.199999999999999,44.548000000000002,47.386491300000003,-121.846221700000001,"1","20151006",2491777,"506356","24537924",NHDFlowline,0.885600000000000,0.065126509916284,0.000105491438797,2.706,18.014,"4","33","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
22692,"17110012000058",Medium,"USGS, Water Resources Division","12115500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12115500,94.009330000000006,StreamGage,"24537972",USGS,"REX RIVER NEAR CEDAR FALLS, WA","53",WA,13.400000000000000,34.706000000000003,47.350661690000003,-121.663158199999998,"1","20151006",2491651,"506230","24537972",NHDFlowline,8.893800000000002,0.187264530811906,0.001058856384841,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22710,"17110019000159",Medium,"USGS, Water Resources Division","12073500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12073500,4.533820000000000,StreamGage,"23989205",USGS,"HUGE CREEK NEAR WAUNA, WA","53",WA,6.470000000000000,16.757300000000001,47.389262049999999,-122.699024100000003,"1","20151006",2495228,"509832","23989205",NHDFlowline,17.016300000000001,0.374371620557835,0.002028621797843,0.207,4.978,"30","54","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
22713,"17110010000241",Medium,"USGS, Water Resources Division","12143600",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12143600,22.224260000000001,StreamGage,"23970289",USGS,"SF SNOQUALMIE RIVER AT EDGEWICK, WA","53",WA,65.900000000000006,170.681000000000012,47.452603959999998,-121.717884699999999,"1","20151006",2490487,"505053","23970289",NHDFlowline,1.764000000000000,0.107203540767657,0.000210407529594,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22725,"17110010000434",Medium,"USGS, Water Resources Division","12147600",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12147600,13.811590000000001,StreamGage,"23970773",USGS,"SOUTH FORK TOLT RIVER NEAR INDEX, WA","53",WA,5.340000000000000,13.830600000000000,47.706771400000001,-121.600106900000000,"1","20151006",2491144,"505717","23970773",NHDFlowline,16.146000000000001,0.293020143226298,0.001934997271977,3.636,8.140,"5","34","231",23a,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,NORTHERN CASCADE MOUNTAINS,"23"
22746,"17110010000437",Medium,"USGS, Water Resources Division","12147500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12147500,44.477330000000002,StreamGage,"23970779",USGS,"NORTH FORK TOLT RIVER NEAR CARNATION, WA","53",WA,39.899999999999999,103.340999999999994,47.712323650000002,-121.788727199999997,"1","20151006",2491166,"505740","23970779",NHDFlowline,4.291200000000000,0.185316436378119,0.000514390153193,2.706,18.014,"4","33","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
22751,"17020009000085",Medium,"USGS, Water Resources Division","12451000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12451000,30.435350000000000,StreamGage,"23073999",USGS,"STEHEKIN RIVER AT STEHEKIN, WA","53",WA,321.000000000000000,831.389999999999986,48.329580170000000,-120.691766799999996,"1","20151006",2304530,"317610","23073999",NHDFlowline,1.926000000000000,0.129150271781156,0.000233565157637,3.636,8.140,"5","34","231",23a,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,NORTHERN CASCADE MOUNTAINS,"23"
22757,"17110010000209",Medium,"USGS, Water Resources Division","12145500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12145500,74.318910000000002,StreamGage,"23970215",USGS,"RAGING RIVER NEAR FALL CITY, WA","53",WA,30.600000000000001,79.254000000000005,47.539823880000000,-121.909004699999997,"1","20151006",2490765,"505331","23970215",NHDFlowline,8.648099999999999,0.254374473136696,0.001033221052646,2.706,18.014,"4","33","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
22767,"17110008000150",Medium,"USGS, Water Resources Division","12167000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12167000,28.470720000000000,StreamGage,"24274653",USGS,"NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA","53",WA,262.000000000000000,678.580000000000041,48.261491780000000,-122.047640700000002,"1","20151006",2489116,"503650","24274653",NHDFlowline,8.957700000000004,0.218243417308730,0.001084943629909,2.706,18.014,"4","33","241",24a,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,PUGET TROUGH,"24"
22811,"17110017000023",Medium,"USGS, Water Resources Division","12056500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12056500,81.036770000000004,StreamGage,"24285534",USGS,"NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA","53",WA,57.200000000000003,148.147999999999996,47.514256660000001,-123.329886799999997,"1","20151006",2494251,"508849","24285534",NHDFlowline,0.414000000000000,0.050727310451679,0.000049432367324,1.657,6.654,"22","36","242",24b,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OLYMPIC MOUNTAINS,"24"
22852,"17110012000073",Medium,"USGS, Water Resources Division","12114500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12114500,51.145130000000002,StreamGage,"24538014",USGS,"CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA","53",WA,25.399999999999999,65.786000000000001,47.342054169999997,-121.548985799999997,"1","20151006",2491876,"506456","24538014",NHDFlowline,0.427500000000000,0.063394225803030,0.000050887073908,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22896,"17100102000186",Medium,"USGS, Water Resources Division","12040500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12040500,59.911920000000002,StreamGage,"23844955",USGS,"QUEETS RIVER NEAR CLEARWATER, WA","53",WA,445.000000000000000,1152.549999999999955,47.537858800000002,-124.315745699999994,"1","20151006",2467442,"481812","23844955",NHDFlowline,3.726900000000000,0.170705989401334,0.000445197818425,1.657,6.654,"22","36","242",24b,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OLYMPIC MOUNTAINS,"24"
22901,"17110012000064",Medium,"USGS, Water Resources Division","12115000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12115000,81.711029999999994,StreamGage,"24537996",USGS,"CEDAR RIVER NEAR CEDAR FALLS, WA","53",WA,40.700000000000003,105.412999999999997,47.370107300000001,-121.625100900000007,"1","20151006",2491922,"506502","24537996",NHDFlowline,4.890600000000000,0.146280610498826,0.000582476575116,6.104,14.350,"32","64","232",23b,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,MIDDLE CASCADE MOUNTAINS,"23"
22964,"17110005000196",Medium,"USGS, Water Resources Division","12178100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12178100,57.044139999999999,StreamGage,"24255169",USGS,"NEWHALEM CREEK NEAR NEWHALEM, WA","53",WA,26.899999999999999,69.671000000000006,48.660125360000002,-121.247623300000001,"1","20151006",2486599,"501098","24255169",NHDFlowline,6.978600000000000,0.183719984828022,0.000851752983817,3.636,8.140,"5","34","231",23a,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,NORTHERN CASCADE MOUNTAINS,"23"
22990,"17110006000095",Medium,"USGS, Water Resources Division","12186000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12186000,48.966569999999997,StreamGage,"24264875",USGS,"SAUK RIVER AB WHITECHUCK RIVER NEAR DARRINGTON, WA","53",WA,152.000000000000000,393.680000000000007,48.168720090000001,-121.470672300000004,"1","20151006",2487694,"502202","24264875",NHDFlowline,0.343800000000000,0.044344393883750,0.000041568450887,3.636,8.140,"5","34","231",23a,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,NORTHERN CASCADE MOUNTAINS,"23"
23015,"17110006000046",Medium,"USGS, Water Resources Division","12189500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12189500,67.909940000000006,StreamGage,"24264763",USGS,"SAUK RIVER NEAR SAUK, WA","53",WA,714.000000000000000,1849.259999999999991,48.424558589999997,-121.568463399999999,"1","20151006",2487864,"502374","24264763",NHDFlowline,4.895100000000000,0.143623137321774,0.000594833639639,3.636,8.140,"5","34","231",23a,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,NORTHERN CASCADE MOUNTAINS,"23"
23075,"17100101000208",Medium,"USGS, Water Resources Division","12043000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12043000,61.352620000000002,StreamGage,"23838568",USGS,"CALAWAH RIVER NEAR FORKS, WA","53",WA,129.000000000000000,334.110000000000014,47.960076970000003,-124.392987199999993,"1","20151006",2466490,"480845","23838568",NHDFlowline,16.254899999999999,0.286991764418276,0.001957359133455,1.657,6.654,"22","36","242",24b,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OLYMPIC MOUNTAINS,"24"
23108,"17110005000207",Medium,"USGS, Water Resources Division","12175500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12175500,14.627350000000000,StreamGage,"24255219",USGS,"THUNDER CREEK NEAR NEWHALEM, WA","53",WA,105.000000000000000,271.949999999999989,48.672628699999997,-121.072896400000005,"1","20151006",2486410,"500906","24255219",NHDFlowline,5.936400000000000,0.188082083987915,0.000724783084932,3.636,8.140,"5","34","231",23a,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,NORTHERN CASCADE MOUNTAINS,"23"
23120,"17100101000036",Medium,"USGS, Water Resources Division","12041200",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12041200,71.093310000000002,StreamGage,"23838194",USGS,"HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA","53",WA,253.000000000000000,655.269999999999982,47.806747260000002,-124.251032899999998,"1","20151006",2466641,"480996","23838194",NHDFlowline,7.932600000000000,0.210310999250806,0.000952334882719,1.657,6.654,"22","36","242",24b,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OLYMPIC MOUNTAINS,"24"
23140,"17110020000165",Medium,"USGS, Water Resources Division","12048000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12048000,68.363240000000005,StreamGage,"23997388",USGS,"DUNGENESS RIVER NEAR SEQUIM, WA","53",WA,156.000000000000000,404.040000000000020,48.014257800000003,-123.132677299999997,"1","20151006",2496397,"511015","23997388",NHDFlowline,3.438900000000000,0.127351078565038,0.000414601657316,1.657,6.654,"22","36","242",24b,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,OLYMPIC MOUNTAINS,"24"
23239,"17060303000013",Medium,"USGS, Water Resources Division","13337000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13337000,14.049200000000001,StreamGage,"23588130",USGS,LOCHSA RIVER NR LOWELL ID,"16",ID,1178.000000000000000,3051.019999999999982,46.150833300000002,-115.587222199999999,"1","20151006",2422146,"436200","23588130",NHDFlowline,2.318400000000000,0.095860138363622,0.000270002834418,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
23262,"17060306000196",Medium,"USGS, Water Resources Division","13340000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13340000,74.228290000000001,StreamGage,"23606382",USGS,CLEARWATER RIVER AT OROFINO ID,"16",ID,5507.000000000000000,14263.129999999999200,46.478333300000003,-116.257499999999993,"1","20151006",2425258,"439331","23606382",NHDFlowline,2.488500000000000,0.121546038552241,0.000291519190764,13.383,21.026,"25","56","201",20a,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,WALLA WALLA PLATEAU,"20"
23290,"17020008001059",Medium,"USGS, Water Resources Division","12447390",http://waterdata.usgs.gov/nwis/nwisman/?site_no=12447390,2.525910000000000,StreamGage,"24384943",USGS,"ANDREWS CREEK NEAR MAZAMA, WA","53",WA,22.100000000000001,57.238999999999997,48.822924499999999,-120.145924500000007,"1","20151006",2303370,"316448","24384943",NHDFlowline,5.906700000000000,0.182240802519367,0.000723450151136,3.636,8.140,"5","34","231",23a,PACIFIC MOUNTAIN SYSTEM,CASCADE-SIERRA MOUNTAINS,NORTHERN CASCADE MOUNTAINS,"23"
23366,"17060305000010",Medium,"USGS, Water Resources Division","13338500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=13338500,62.016979999999997,StreamGage,"23597191",USGS,SF CLEARWATER RIVER AT STITES ID,"16",ID,1168.000000000000000,3025.119999999999891,46.086388890000002,-115.976666699999996,"1","20151006",2423584,"437648","23597191",NHDFlowline,0.085500000000000,0.017654552505882,0.000009945412898,13.383,21.026,"25","56","201",20a,INTERMONTANE PLATEAUS,COLUMBIA PLATEAU,WALLA WALLA PLATEAU,"20"
